"Version Date","Id","Area","Keyw","Element","Eng Name","L effm","Aperturem","Anglerad","K11/m^2","K21/m^3","Tiltrad","E1rad","E2rad","H1m","H2m","EnergyGeV","SumLm","X Coorm","Y Coorm","Z Coorm","X Anglerad","Y Anglerad","Z Anglerad","Rf Frequency (MHz)","Rf Amplitude (MeV)","Rf Phase (deg)","Rf Gradient (MeV/m)","Rf Power Fraction","Z Length (m)","Fringe Field Integral","Integrated Field BL (kG-m)","Field B (T)","Integrated Field Grad GL (kG)","Field Gradient G (T/m)","Xal Scale Name","Xal Scale Value","Xal Polarity","Magnet X Coor (m)","Magnet Y Coor (m)","Magnet Z Coor (m)","Magnet X Angle (rad)","Magnet Y Angle (rad)","Magnet Z Angle (rad)","Solenoid Strength KS (1/m)","Undulator Period Length (m)","Undulator Strength K","X Size (m)","Y Size (m)","Section","Dist From Section Start (m)","Xal Keyword","S Display"
"22-JAN-21","1728","EXT","QUAD","QX02","1.085Q4.31",".1068",".027559","","-1.076629966","","0","","","","","4","668.7849531","658.6899",".28","-.99","0","0","0","","","","","","","","","","-15.341824166975","14.365003901662","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","EMIT2 TO DOGLEG","300.65191","QUAD","658.6898999"
"22-JAN-21","1732","EXT","YCOR","YCX02","CLASS-4","0","","","","","","","","","","4","669.0949531","658.9999",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","300.96191","YCOR","658.9998999"
"22-JAN-21","1067","L3","LCAV","K27_4C","10FT","3.0441","","","","","","","","","","8","671.5781101","2686.24345","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","626.62145676","BNCH","2686.24345"
"22-JAN-21","1068","L3","LCAV","K27_4D","10FT","3.0441","","","","","","","","","","8","674.6222101","2689.28755","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","629.66555676","BNCH","2689.28755"
"22-JAN-21","1736","DOG","MARK","CCDLUBEG","","0","","","","","","","","","","4","674.6383531","664.5433",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","0","MARK","664.5432999"
"22-JAN-21","1735","DOG","MARK","BEGDOG","","0","","","","","","","","","","4","674.6383531","664.5433",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","0","MARK","664.5432999"
"22-JAN-21","1734","EXT","MARK","ENDEXT","","0","","","","","","","","","","4","674.6383531","664.5433",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","306.50531","MARK","664.5432999"
"22-JAN-21","1737","DOG","BEND","BCXDLU1","0.788D11.50",".350009",".032",".707269774221","0","","0","0",".707269774221","","","4","674.8133542","664.7183",".27946","-.99","0","0","-.006172","","","","","",".350000111068",".8436","1.64703091487","-.470568161067","0","0","KG2T_BDL2B",".285706938964","-1","664.7183",".275","-.99","0","0","0","","","","","","DOGLEG TO BYPASS",".1750011","XBEND","664.7182999"
"22-JAN-21","1740","DOG","BEND","BCXDLU2","0.788D11.50",".350009",".032","-.707269774221","0","","0","-.707269774221","0","","","4","675.363385","665.2683",".273751","-.99","0","0","-.006172","","","","","",".350000111068",".8436","-1.64703091487",".470568161067","0","0","KG2T_BDL2B",".285706938964","1","665.2683",".275","-.99","0","0","0","","","","","","DOGLEG TO BYPASS",".7250319","XBEND","665.2682999"
"22-JAN-21","1743","DOG","MARK","CCDLUMID","","0","","","","","","","","","","4","675.6383861","665.5433",".273211","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","1.000033","MARK","665.5432999"
"22-JAN-21","1745","DOG","BEND","BCXDLU3","0.788D11.50",".350009",".032","-.707269774221","0","","0","0","-.707269774221","","","4","675.9133872","665.8183",".273751","-.99","0","0",".006172","","","","","",".350000111068",".8436","-1.64703091487",".470568161067","0","0","KG2T_BDL2B",".285706938964","1","665.8183",".275","-.99","0","0","0","","","","","","DOGLEG TO BYPASS","1.2750341","XBEND","665.8182999"
"22-JAN-21","1071","L3","BPM","BPM27501","10_UM_RES","0","","","","","","","","","","8","676.2318601","2690.8972","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","631.27520676","BPM","2690.8972"
"22-JAN-21","1070","L3","QUAD","Q27501","QE",".1068",".027559","","-.3956492863","","0","","","","","8","676.2318601","2690.8972","0","0","0","0","0","","","","","","","","","","-11.275892388364","10.557951674498","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","631.27520676","QUAD","2690.8972"
"22-JAN-21","1748","DOG","BEND","BCXDLU4","0.788D11.50",".350009",".032",".707269774221","0","","0",".707269774221","0","","","4","676.463418","666.3683",".27946","-.99","0","0",".006172","","","","","",".350000111068",".8436","1.64703091487","-.470568161067","0","0","KG2T_BDL2B",".285706938964","-1","666.3683",".275","-.99","0","0","0","","","","","","DOGLEG TO BYPASS","1.8250649","XBEND","666.3682999"
"22-JAN-21","1751","DOG","MARK","CCDLUEND","","0","","","","","","","","","","4","676.6384191","666.5433",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","2.000066","MARK","666.5432999"
"22-JAN-21","1750","DOG","MARK","CNTDLU","CENTER","0","","","","","","","","","","4","676.6384191","666.5433",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","2.000066","MARK","666.5432999"
"22-JAN-21","1075","L3","XCOR","XC27502","TYPE-5","0","","","","","","","","","","8","676.6446601","2691.31","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","631.68800676","XCOR","2691.31"
"22-JAN-21","1077","L3","YCOR","YC27503","TYPE-5","0","","","","","","","","","","8","677.0129601","2691.6783","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","632.05630676","YCOR","2691.6783"
"22-JAN-21","1753","DOG","MARK","BDBEG","","0","","","","","","","","","","4","677.1384191","667.0433",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","2.500066","MARK","667.0432999"
"22-JAN-21","1755","DOG","MARK","CLBRB1","","0","","","","","","","","","","4","677.6384191","667.543287",".27849","-.987339",".000032","-.010644","-.006041","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","3.000066","MARK","667.5432874"
"22-JAN-21","1754","DOG","BEND","BRB1","1.0D38.37","1",".0254","1.402446827269","0","","-60.422704243052",".701223413635",".701223413635","","","4","677.6384191","667.543287",".27849","-.987339",".000032","-.010644","-.006041","","","","","",".999975036065",".4875","3.265901308333","-.326590130833","0","0","KG2T_BDL2B",".1","-1","667.543269",".277735","-.986009","-1.054575","-.010644","-.006041","","","","","","DOGLEG TO BYPASS","3.000066","RBEND","667.5432874"
"22-JAN-21","1074","L3","LCAV","K27_5A","10FT","3.0441","","","","","","","","","","8","677.8343101","2692.49965","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","632.87765676","BNCH","2692.49965"
"22-JAN-21","1757","DOG","MARK","ROBRB1","","0","","-.00736943907592","","","","","","","","4","678.1384191","668.0432",".273959","-.979357",".000064","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","3.500066","SROT","668.0432"
"22-JAN-21","1759","DOG","YCOR","YCDOG0","TYPE-4","0","","","","","","","","","","4","679.1384191","669.042901",".261879","-.958071","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","4.500066","YCOR","669.0429005"
"22-JAN-21","1079","L3","LCAV","K27_5B","10FT","3.0441","","","","","","","","","","8","680.8784101","2695.54375","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","635.92175676","BNCH","2695.54375"
"22-JAN-21","1761","DOG","XCOR","XCDOG1","TYPE-4","0","","","","","","","","","","4","681.9338971","671.837541",".228107","-.898568","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","7.295544","XCOR","671.837541"
"22-JAN-21","1763","DOG","QUAD","QDOG1","2Q10",".263",".0514","",".5636690437","","0","","","","","4","682.4523971","672.355886",".221843","-.887531","0","-.021287","-.012084","","","","","","","","","","19.779678017573","-7.52079012075","KG2T_GDL2G",".380228136882","-1","","","","","","","","","","","","DOGLEG TO BYPASS","7.814044","QUAD","672.3558857"
"22-JAN-21","1766","DOG","BPM","BPMDOG1","STRIPLINE-5","0","","","","","","","","","","4","683.0309971","672.934312",".214853","-.875215","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","8.392644","BPM","672.9343124"
"22-JAN-21","1080","L3","LCAV","K27_5C","10FT","3.0441","","","","","","","","","","8","683.9225101","2698.58785","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","638.96585676","BNCH","2698.58785"
"22-JAN-21","1081","L3","LCAV","K27_5D","10FT","3.0441","","","","","","","","","","8","686.9666101","2701.63195","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","642.00995676","BNCH","2701.63195"
"22-JAN-21","1083","L3","QUAD","Q27601","QE",".1068",".027559","",".3957989338","","0","","","","","8","688.5762601","2703.2416","0","0","0","0","0","","","","","","","","","","11.280157299649","-10.561945037125","KG2T_GDL2G",".936329588015","-1","","","","","","","","","","","","QM15 TO FV2","643.61960676","QUAD","2703.2416"
"22-JAN-21","1084","L3","BPM","BPM27601","10_UM_RES","0","","","","","","","","","","8","688.5762601","2703.2416","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","643.61960676","BPM","2703.2416"
"22-JAN-21","1088","L3","XCOR","XC27602","TYPE-5","0","","","","","","","","","","8","688.9846601","2703.65","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","644.02800676","XCOR","2703.65"
"22-JAN-21","1090","L3","YCOR","YC27603","TYPE-5","0","","","","","","","","","","8","689.2346601","2703.9","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","644.27800676","YCOR","2703.9"
"22-JAN-21","1087","L3","LCAV","K27_6A","10FT","3.0441","","","","","","","","","","8","690.1787101","2704.84405","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","645.22205676","BNCH","2704.84405"
"22-JAN-21","1768","DOG","COLL","CEDOG","VCOLL",".06","","","","","","","","","","4","691.3827531","681.283567",".113958","-.697444","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","0",".0172","DOGLEG TO BYPASS","16.7444","COLL","681.28356655"
"22-JAN-21","1770","*DOG","SEXT","SDOG1","1.38S3.00",".1",".035052","","","-9.188528778","-13.252537412967","","","","","4","691.6971531","681.597872",".11016","-.690751","0","-.021287","-.012084","","","","","","","","","","-122.598530521","122.598530521","KG2T_GPDL2GP","1","1","","","","","","","","","","","","DOGLEG TO BYPASS","17.0588","SEXT","681.5978724"
"22-JAN-21","1773","DOG","QUAD","QDOG2","2Q10",".263",".0514","","-.5636690437","","0","","","","","4","692.0802531","681.980858",".105532","-.682597","0","-.021287","-.012084","","","","","","","","","","-19.779678017573","7.52079012075","KG2T_GDL2G",".380228136882","1","","","","","","","","","","","","DOGLEG TO BYPASS","17.4419","QUAD","681.9808576"
"22-JAN-21","1776","DOG","BPM","BPMDOG2","STRIPLINE-5","0","","","","","","","","","","4","692.6588531","682.559284",".098542","-.670281","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","18.0205","BPM","682.5592843"
"22-JAN-21","1092","L3","LCAV","K27_6B","10FT","3.0441","","","","","","","","","","8","693.2228101","2707.88815","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","648.26615676","BNCH","2707.88815"
"22-JAN-21","1778","DOG","YCOR","YCDOG2","TYPE-4","0","","","","","","","","","","4","693.2956531","683.195894",".090849","-.656726","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","18.6573","YCOR","683.1958935"
"22-JAN-21","1093","L3","LCAV","K27_6C","10FT","3.0441","","","","","","","","","","8","696.2669101","2710.93225","0","0","0","0","0","2856","0","0","0",".5","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","651.31025676","BNCH","2710.93225"
"22-JAN-21","1095","L3","WIRE","WS27644","SLOW","0","","","","","","","","","","8","700.1324601","2714.7978","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","655.17580676","WIRE","2714.7978"
"22-JAN-21","1097","L3","QUAD","Q27701","QE",".1068",".027559","","-.3956492863","","0","","","","","8","700.9206601","2715.586","0","0","0","0","0","","","","","","","","","","-11.275892388364","10.557951674498","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","655.96400676","QUAD","2715.586"
"22-JAN-21","1098","L3","BPM","BPM27701","10_UM_RES","0","","","","","","","","","","8","700.9206601","2715.586","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","655.96400676","BPM","2715.586"
"22-JAN-21","1780","DOG","XCOR","XCDOG3","TYPE-4","0","","","","","","","","","","4","701.189609","691.087485","-.004516","-.488699","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","26.5512559","XCOR","691.0874849"
"22-JAN-21","1102","L3","XCOR","XC27702","TYPE-4","0","","","","","","","","","","8","701.3346601","2716","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","656.37800676","XCOR","2716"
"22-JAN-21","1104","L3","YCOR","YC27703","TYPE-4","0","","","","","","","","","","8","701.6858601","2716.3512","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","656.72920676","YCOR","2716.3512"
"22-JAN-21","1782","DOG","QUAD","QDOG3","2Q10",".263",".0514","",".5636690437","","0","","","","","4","701.708109","691.60583","-.01078","-.477663","0","-.021287","-.012084","","","","","","","","","","19.779678017573","-7.52079012075","KG2T_GDL2G",".380228136882","-1","","","","","","","","","","","","DOGLEG TO BYPASS","27.0697559","QUAD","691.6058295"
"22-JAN-21","1785","DOG","BPM","BPMDOG3","STRIPLINE-5","0","","","","","","","","","","4","702.286709","692.184256","-.01777","-.465347","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","27.6483559","BPM","692.1842562"
"22-JAN-21","1101","L3","LCAV","K27_7A","10FT","3.0441","","","","","","","","","","8","702.5231101","2717.18845","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","657.56645676","BNCH","2717.18845"
"22-JAN-21","1106","L3","LCAV","K27_7B","10FT","3.0441","","","","","","","","","","8","705.5672101","2720.23255","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","660.61055676","BNCH","2720.23255"
"22-JAN-21","1107","L3","LCAV","K27_7C","10FT","3.0441","","","","","","","","","","8","708.6113101","2723.27665","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","663.65465676","BNCH","2723.27665"
"22-JAN-21","1787","DOG","YCOR","YCDOG4","TYPE-4","0","","","","","","","","","","4","710.817465","700.712457","-.120827","-.283765","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","36.1791119","YCOR","700.7124568"
"22-JAN-21","1789","DOG","QUAD","QDOG4","2Q10",".263",".0514","","-.5636690437","","0","","","","","4","711.335965","701.230802","-.127091","-.272728","0","-.021287","-.012084","","","","","","","","","","-19.779678017573","7.52079012075","KG2T_GDL2G",".380228136882","1","","","","","","","","","","","","DOGLEG TO BYPASS","36.6976119","QUAD","701.2308015"
"22-JAN-21","1108","L3","LCAV","K27_7D","10FT","3.0441","","","","","","","","","","8","711.6554101","2726.32075","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","666.69875676","BNCH","2726.32075"
"22-JAN-21","1792","DOG","BPM","BPMDOG4","STRIPLINE-5","0","","","","","","","","","","4","711.914565","701.809228","-.134081","-.260412","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","37.2762119","BPM","701.8092281"
"22-JAN-21","1110","L3","QUAD","Q27801","QE",".1068",".027559","",".4068216502","","0","","","","","8","713.2650601","2727.9304","0","0","0","0","0","","","","","","","","","","11.594301589195","-10.856087630332","KG2T_GDL2G",".936329588015","-1","","","","","","","","","","","","QM15 TO FV2","668.30840676","QUAD","2727.9304"
"22-JAN-21","1111","L3","BPM","BPM27801","10_UM_RES","0","","","","","","","","","","8","713.2650601","2727.9304","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","668.30840676","BPM","2727.9304"
"22-JAN-21","1115","L3","XCOR","XC27802","TYPE-4","0","","","","","","","","","","8","713.6746601","2728.34","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","668.71800676","XCOR","2728.34"
"22-JAN-21","1117","L3","YCOR","YC27803","TYPE-4","0","","","","","","","","","","8","713.9246601","2728.59","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","668.96800676","YCOR","2728.59"
"22-JAN-21","1114","L3","LCAV","K27_8A","10FT","3.0441","","","","","","","","","","8","714.8675101","2729.53285","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","669.91085676","BNCH","2729.53285"
"22-JAN-21","1119","L3","LCAV","K27_8B","10FT","3.0441","","","","","","","","","","8","717.9116101","2732.57695","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","672.95495676","BNCH","2732.57695"
"22-JAN-21","1794","DOG","XCOR","XCDOG5","TYPE-4","0","","","","","","","","","","4","720.445321","710.337429","-.237139","-.07883","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","45.8069679","XCOR","710.3374287"
"22-JAN-21","1120","L3","LCAV","K27_8C","10FT","3.0441","","","","","","","","","","8","720.9557101","2735.62105","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","675.99905676","BNCH","2735.62105"
"22-JAN-21","1796","DOG","QUAD","QDOG5","2Q10",".263",".0514","",".5636690437","","0","","","","","4","720.963821","710.855773","-.243403","-.067794","0","-.021287","-.012084","","","","","","","","","","19.779678017573","-7.52079012075","KG2T_GDL2G",".380228136882","-1","","","","","","","","","","","","DOGLEG TO BYPASS","46.3254679","QUAD","710.8557734"
"22-JAN-21","1799","DOG","BPM","BPMDOG5","STRIPLINE-5","0","","","","","","","","","","4","721.542421","711.4342","-.250393","-.055478","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","46.9040679","BPM","711.4342001"
"22-JAN-21","1121","L3","LCAV","K27_8D","10FT","3.0441","","","","","","","","","","8","723.9998101","2738.66515","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","679.04315676","BNCH","2738.66515"
"22-JAN-21","1122","L3","XCOR","XC27900","TYPE-4","0","","","","","","","","","","8","724.7188601","2739.3842","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","679.76220676","XCOR","2739.3842"
"22-JAN-21","1124","L3","YCOR","YC27900","TYPE-4","0","","","","","","","","","","8","725.1146601","2739.78","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","680.15800676","YCOR","2739.78"
"22-JAN-21","1128","L3","BPM","BPM27901","10_UM_RES","0","","","","","","","","","","8","725.8500601","2740.5154","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","680.89340676","BPM","2740.5154"
"22-JAN-21","1127","L3","QUAD","Q27901","QE",".1068",".027559","","-.3895051387","","0","","","","","8","725.8500601","2740.5154","0","0","0","0","0","","","","","","","","","","-11.100785925254","10.393994312036","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","680.89340676","QUAD","2740.5154"
"22-JAN-21","1131","L3","MARK","LI27END","","0","","","","","","","","","","8","728.5346601","2743.2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","683.57800676","MARK","2743.2"
"22-JAN-21","1133","L3","MARK","ZLIN12","","0","","","","","","","","","","8","728.5346601","2743.2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","683.57800676","MARK","2743.2"
"22-JAN-21","1132","L3","MARK","LI28BEG","","0","","","","","","","","","","8","728.5346601","2743.2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","683.57800676","MARK","2743.2"
"22-JAN-21","1801","DOG","YCOR","YCDOG6","TYPE-4","0","","","","","","","","","","4","729.424177","719.313595","-.34561",".11229","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","54.7858239","YCOR","719.313595"
"22-JAN-21","1803","DOG","PROF","OTRDOG","OTR","0","","","","","","","","","","4","729.924177","719.813445","-.35165",".122932","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","55.2858239","PROF","719.8134453"
"22-JAN-21","1134","L3","LCAV","K28_1A","10FT","3.0441","","","","","","","","","","8","730.0567101","2744.72205","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","685.10005676","BNCH","2744.72205"
"22-JAN-21","1805","DOG","QUAD","QDOG6","2Q10",".263",".0514","","-.5636690437","","0","","","","","4","730.591677","720.480745","-.359714",".137141","0","-.021287","-.012084","","","","","","","","","","-19.779678017573","7.52079012075","KG2T_GDL2G",".380228136882","1","","","","","","","","","","","","DOGLEG TO BYPASS","55.9533239","QUAD","720.4807453"
"22-JAN-21","1808","DOG","BPM","BPMDOG6","STRIPLINE-5","0","","","","","","","","","","4","731.170277","721.059172","-.366704",".149456","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","56.5319239","BPM","721.059172"
"22-JAN-21","1810","*DOG","WIRE","WSDOG","FAST","0","","","","","","","","","","4","731.697277","721.586014","-.373071",".160674","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","57.0589239","WIRE","721.5860141"
"22-JAN-21","1135","L3","LCAV","K28_1B","10FT","3.0441","","","","","","","","","","8","733.1008101","2747.76615","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","688.14415676","BNCH","2747.76615"
"22-JAN-21","1136","L3","LCAV","K28_1C","10FT","3.0441","","","","","","","","","","8","736.1449101","2750.81025","0","0","0","0","0","2856","0","0","0",".5","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","691.18825676","BNCH","2750.81025"
"22-JAN-21","1812","DOG","XCOR","XCDOG7","TYPE-4","0","","","","","","","","","","4","739.446957","729.333373","-.466693",".32563","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","64.8086039","XCOR","729.3333726"
"22-JAN-21","1138","L3","MARK","XC29092","TYPE-4","0","","","","","","","","","","8","739.7576601","2754.423","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","694.80100676","MARK","2754.423"
"22-JAN-21","1814","*DOG","SEXT","SDOG2","1.38S3.00",".1",".035052","","","22.65628541","16.730337125006","","","","","4","739.834938","729.721237","-.47138",".333889","0","-.021287","-.012084","","","","","","","","","","302.2929312668","-302.2929312668","KG2T_GPDL2GP","1","-1","","","","","","","","","","","","DOGLEG TO BYPASS","65.1965849","SEXT","729.7212374"
"22-JAN-21","1140","L3","MARK","YC29092","TYPE-4","0","","","","","","","","","","8","740.0536601","2754.719","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","695.09700676","MARK","2754.719"
"22-JAN-21","1817","DOG","QUAD","QDOG7","2Q10",".263",".0514","",".5636690437","","0","","","","","4","740.219533","730.105717","-.476026",".342075","0","-.021287","-.012084","","","","","","","","","","19.779678017573","-7.52079012075","KG2T_GDL2G",".380228136882","-1","","","","","","","","","","","","DOGLEG TO BYPASS","65.5811799","QUAD","730.1057172"
"22-JAN-21","1142","L3","WIRE","WS28144","SLOW","0","","","","","","","","","","8","740.5079601","2755.1733","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","695.55130676","WIRE","2755.1733"
"22-JAN-21","1820","DOG","BPM","BPMDOG7","STRIPLINE-5","0","","","","","","","","","","4","740.798133","730.684144","-.483016",".354391","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","66.1597799","BPM","730.6841439"
"22-JAN-21","1145","L3","BPM","BPM28201","10_UM_RES","0","","","","","","","","","","8","740.7986601","2755.464","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","695.84200676","BPM","2755.464"
"22-JAN-21","1144","L3","QUAD","Q28201","QE",".1068",".027559","",".3908107213","","0","","","","","8","740.7986601","2755.464","0","0","0","0","0","","","","","","","","","","11.137994658877","-10.428833950259","KG2T_GDL2G",".936329588015","-1","","","","","","","","","","","","QM15 TO FV2","695.84200676","QUAD","2755.464"
"22-JAN-21","1149","L3","XCOR","XC28202","TYPE-4","0","","","","","","","","","","8","741.2046601","2755.87","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","696.24800676","XCOR","2755.87"
"22-JAN-21","1151","L3","YCOR","YC28203","TYPE-4","0","","","","","","","","","","8","741.4546601","2756.12","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","696.49800676","YCOR","2756.12"
"22-JAN-21","1148","L3","LCAV","K28_2A","10FT","3.0441","","","","","","","","","","8","742.4011101","2757.06645","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","697.44445676","BNCH","2757.06645"
"22-JAN-21","1153","L3","LCAV","K28_2B","10FT","3.0441","","","","","","","","","","8","745.4452101","2760.11055","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","700.48855676","BNCH","2760.11055"
"22-JAN-21","1154","L3","LCAV","K28_2C","10FT","3.0441","","","","","","","","","","8","748.4893101","2763.15465","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","703.53265676","BNCH","2763.15465"
"22-JAN-21","1822","DOG","YCOR","YCDOG8","TYPE-4","0","","","","","","","","","","4","749.328889","739.212345","-.586073",".535973","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","74.6905359","YCOR","739.2123445"
